lookback,layers,neurons,activation,learning_rate,dropout,batch,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_mape,val_mape,test_mape,train_r2,val_r2,test_r2,epochs_trained,final_learning_rate,final_train_loss,final_val_loss,model_id,total_parameters,model_path,history
24,2,64,sigmoid,0.08,0.02,64,0.000421084,0.002514685,0.002036239,0.010942908,0.014957574,0.012799968,0.020520326,0.05014664,0.045124706,42281.53028,517166.207,63130.23173,0.139430974,0.035346357,0.029990452,25,0.08,0.000420925,0.002526725,L2N64AsigmoidLB24LR0.08D0.02B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.08D0.02B64.keras,"{'loss': [0.27196913957595825, 0.000731677224393934, 0.0006206074613146484, 0.0005675582797266543, 0.0005314510781317949, 0.0004901696811430156, 0.00047084488323889673, 0.00045736192259937525, 0.00043870738591067493, 0.0004338491999078542, 0.00043278816156089306, 0.00042978578130714595, 0.0004240638227201998, 0.0004239849222358316, 0.0004243634466547519, 0.0004248312034178525, 0.0004237321554683149, 0.0004228465259075165, 0.0004234144580550492, 0.00042335785110481083, 0.0004222025163471699, 0.0004224336298648268, 0.00042297618347220123, 0.0004233434156049043, 0.00042092541116289794], 'val_loss': [0.0027181380428373814, 0.0027055172249674797, 0.0026653825771063566, 0.002572700846940279, 0.0025953161530196667, 0.0025678002275526524, 0.002546825911849737, 0.0025848119985312223, 0.002529752440750599, 0.00252907513640821, 0.0025209535378962755, 0.0025193484034389257, 0.0025172524619847536, 0.0025154068134725094, 0.002514685969799757, 0.0025153423193842173, 0.0025251759216189384, 0.0025237847585231066, 0.0025247849989682436, 0.0025217055808752775, 0.002526824362576008, 0.0025277198292315006, 0.0025271568447351456, 0.0025271938648074865, 0.002526725409552455], 'learning_rate': [0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455]}"
24,2,64,sigmoid,0.08,0.04,64,0.000425084,0.00250736,0.00203837,0.011209655,0.015011406,0.013045038,0.020617561,0.050073548,0.045148307,46103.31519,506415.8083,68780.85491,0.131256108,0.038156375,0.028975555,24,0.08,0.000425192,0.002524446,L2N64AsigmoidLB24LR0.08D0.04B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.08D0.04B64.keras,"{'loss': [0.27199065685272217, 0.0007970780716277659, 0.000628119392786175, 0.0005464986898005009, 0.0005026576691307127, 0.0004684595041908324, 0.0004529282741714269, 0.0004471783176995814, 0.000435448921052739, 0.0004319602739997208, 0.00043209947762079537, 0.00043258199002593756, 0.00042639675666578114, 0.0004270584031473845, 0.0004272006335668266, 0.0004274171660654247, 0.0004261347639840096, 0.0004255100211594254, 0.00042540047434158623, 0.000425476988311857, 0.00042510402272455394, 0.00042533368105068803, 0.00042513999505899847, 0.00042519246926531196], 'val_loss': [0.002620876068249345, 0.00271948822773993, 0.002629551338031888, 0.002565748291090131, 0.0025515416637063026, 0.002529518911615014, 0.0025272597558796406, 0.0025159388314932585, 0.002516050124540925, 0.002510304329916835, 0.0025112947914749384, 0.0025188487488776445, 0.0025083625223487616, 0.0025073601864278316, 0.0025112752337008715, 0.002510899445042014, 0.0025194690097123384, 0.002518237801268697, 0.0025202103424817324, 0.0025178352370858192, 0.0025260448455810547, 0.0025259533431380987, 0.0025254623033106327, 0.0025244459975510836], 'learning_rate': [0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291]}"
24,2,64,sigmoid,0.08,0.06,64,0.000425056,0.002509706,0.002039283,0.011183772,0.015147437,0.013056341,0.020616879,0.050096966,0.045158425,46318.88188,551910.3031,69064.13936,0.131313632,0.037256527,0.028540285,24,0.08,0.000424926,0.002527633,L2N64AsigmoidLB24LR0.08D0.06B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.08D0.06B64.keras,"{'loss': [0.2722436487674713, 0.0008697746088728309, 0.0006107197259552777, 0.000514096871484071, 0.0004777196445502341, 0.00044910417636856437, 0.00044674903620034456, 0.00044206465827301145, 0.0004358979349490255, 0.0004338751023169607, 0.00042795995250344276, 0.000427146878791973, 0.00042796754860319197, 0.00042790689622052014, 0.0004265793540980667, 0.00042645176290534437, 0.0004275538376532495, 0.00042651203693822026, 0.0004256299580447376, 0.00042506458703428507, 0.00042578496504575014, 0.00042674230644479394, 0.0004245441814418882, 0.0004249259363859892], 'val_loss': [0.0026373339351266623, 0.0026218723505735397, 0.0025706521701067686, 0.002585433656349778, 0.002546152099967003, 0.0025312360376119614, 0.00252529582940042, 0.00251655001193285, 0.002512633567675948, 0.002513028448447585, 0.0025126133114099503, 0.0025119667407125235, 0.002511560218408704, 0.0025097057223320007, 0.0025206056889146566, 0.0025185716804116964, 0.0025208001025021076, 0.0025187195278704166, 0.0025263186544179916, 0.0025280090048909187, 0.0025251484476029873, 0.0025251524057239294, 0.002525959862396121, 0.0025276329834014177], 'learning_rate': [0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455]}"
24,2,64,sigmoid,0.08,0.08,64,0.000423431,0.002517114,0.002041631,0.010996833,0.015184284,0.013047728,0.020577432,0.050170851,0.045184408,44711.93102,539431.9932,65569.58537,0.134634623,0.034414636,0.027422028,24,0.08,0.000425186,0.002530653,L2N64AsigmoidLB24LR0.08D0.08B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.08D0.08B64.keras,"{'loss': [0.27254170179367065, 0.0008859785739332438, 0.0006185434758663177, 0.0005242796032689512, 0.0004696745309047401, 0.0004466140235308558, 0.00044434212031774223, 0.00043705131975002587, 0.0004340561863500625, 0.000432589411502704, 0.0004296376428101212, 0.0004288029740564525, 0.00042930536437779665, 0.000428127299528569, 0.0004274839593563229, 0.00042674262658692896, 0.00042745459359139204, 0.0004268739139661193, 0.0004258818516973406, 0.0004255529784131795, 0.0004261721624061465, 0.00042692499118857086, 0.00042468373430892825, 0.0004251859209034592], 'val_loss': [0.0026438359636813402, 0.0028482999186962843, 0.002715548500418663, 0.002572716446593404, 0.0025866804644465446, 0.002541751367971301, 0.0025329634081572294, 0.002528562443330884, 0.002524235052987933, 0.0025226883590221405, 0.002524870214983821, 0.0025235519278794527, 0.0025215165223926306, 0.002517114393413067, 0.002525337738916278, 0.002522815950214863, 0.002525193616747856, 0.0025218308437615633, 0.002528287936002016, 0.002530665835365653, 0.0025282783899456263, 0.0025287435855716467, 0.0025284006260335445, 0.0025306534953415394], 'learning_rate': [0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455]}"
24,2,64,sigmoid,0.08,0.1,64,0.00042296,0.002524104,0.00204572,0.010930772,0.01539396,0.013158729,0.020565999,0.050240462,0.045229634,44207.16605,556959.844,64710.24232,0.135595978,0.031733322,0.025474111,24,0.08,0.000426593,0.002540371,L2N64AsigmoidLB24LR0.08D0.1B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.08D0.1B64.keras,"{'loss': [0.2719600200653076, 0.0008744574151933193, 0.0006073372787795961, 0.0005115859094075859, 0.0004625308501999825, 0.00044809881364926696, 0.00044738128781318665, 0.0004435520095285028, 0.00043723860289901495, 0.0004345304041635245, 0.00043129254481755197, 0.00043044466292485595, 0.00043057953007519245, 0.000429746723966673, 0.0004284484311938286, 0.0004283506132196635, 0.0004287936317268759, 0.0004286758485250175, 0.00042748195119202137, 0.0004265083698555827, 0.0004268459160812199, 0.00042828620644286275, 0.00042539724381640553, 0.000426593265729025], 'val_loss': [0.002638771664351225, 0.0027321986854076385, 0.002732306020334363, 0.002573724603280425, 0.0025864816270768642, 0.0025383930187672377, 0.002533308230340481, 0.002532185288146138, 0.0025259831454604864, 0.0025252941995859146, 0.0025275684893131256, 0.00252618663944304, 0.0025244697462767363, 0.0025241042021661997, 0.0025293687358498573, 0.0025300043635070324, 0.0025344358291476965, 0.0025307293981313705, 0.0025357091799378395, 0.0025382826570421457, 0.0025368034839630127, 0.0025401697494089603, 0.0025407408829778433, 0.002540371147915721], 'learning_rate': [0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.07999999821186066, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.03999999910593033, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455]}"
24,2,64,sigmoid,0.1,0.02,64,0.000517397,0.002606854,0.002105003,0.014763181,0.018200185,0.016862615,0.022746364,0.051057361,0.045880307,108821.7006,1213603.829,152770.6356,-0.057404511,-1.03E-05,-0.002766589,19,0.1,0.000511229,0.002634034,L2N64AsigmoidLB24LR0.1D0.02B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.1D0.02B64.keras,"{'loss': [0.499315470457077, 0.000727951352018863, 0.0005699614994227886, 0.0005475704092532396, 0.0005488137830980122, 0.0005365047254599631, 0.0005286508821882308, 0.0005274241557344794, 0.0005255144787952304, 0.0005231505492702127, 0.0005196973797865212, 0.0005161435692571104, 0.0005189890507608652, 0.000513472652528435, 0.0005183509201742709, 0.0005147270858287811, 0.0005143057205714285, 0.00050601817201823, 0.000511229271069169], 'val_loss': [0.002622626954689622, 0.0026401286013424397, 0.002760152565315366, 0.002662685001268983, 0.0026074738707393408, 0.0026847475674003363, 0.0027430562768131495, 0.002670791232958436, 0.0026068545412272215, 0.002640415681526065, 0.002694144146516919, 0.0027329539880156517, 0.002648251596838236, 0.0026287012733519077, 0.002648571040481329, 0.0026849876157939434, 0.0027263574302196503, 0.0026327623054385185, 0.002634034026414156], 'learning_rate': [0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.012500000186264515, 0.012500000186264515, 0.012500000186264515, 0.012500000186264515, 0.0062500000931322575, 0.0062500000931322575]}"
24,2,64,sigmoid,0.1,0.04,64,0.000521657,0.002607132,0.002107022,0.014937293,0.018297637,0.017010034,0.022839816,0.051060082,0.045902305,110905.9857,1236838.951,155696.1796,-0.066110878,-0.000116879,-0.003728421,15,0.1,0.000515522,0.002648048,L2N64AsigmoidLB24LR0.1D0.04B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.1D0.04B64.keras,"{'loss': [0.5007268786430359, 0.0006543557974509895, 0.0005749916890636086, 0.0005480978870764375, 0.0005436482024379075, 0.0005285356310196221, 0.000520384986884892, 0.0005178269930183887, 0.0005218116566538811, 0.0005186590133234859, 0.000514015497174114, 0.0005135319661349058, 0.0005172010278329253, 0.0005125143798068166, 0.0005155221442691982], 'val_loss': [0.002625633031129837, 0.0026462289970368147, 0.0027523748576641083, 0.0026511012110859156, 0.002607132075354457, 0.002675022231414914, 0.002739241346716881, 0.002668769331648946, 0.0026077264919877052, 0.0026404664386063814, 0.0026963381096720695, 0.0027325195260345936, 0.0026437784545123577, 0.0026314882561564445, 0.002648048335686326], 'learning_rate': [0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.012500000186264515, 0.012500000186264515]}"
24,2,64,sigmoid,0.1,0.06,64,0.000515857,0.002606828,0.002104314,0.014698628,0.018163986,0.016808595,0.022712493,0.051057101,0.045872805,108029.8098,1204775.474,151659.0864,-0.054257698,-1.08E-07,-0.002438696,15,0.1,0.00051433,0.002669498,L2N64AsigmoidLB24LR0.1D0.06B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.1D0.06B64.keras,"{'loss': [0.5101401209831238, 0.0006512391264550388, 0.0005805316031910479, 0.000548055861145258, 0.0005448520532809198, 0.000520783883985132, 0.0005174659891054034, 0.0005184593028388917, 0.0005268288659863174, 0.0005170954391360283, 0.0005130026838742197, 0.0005154091049917042, 0.0005176688428036869, 0.0005174368852749467, 0.0005143300513736904], 'val_loss': [0.002633842872455716, 0.0026626114267855883, 0.0027314655017107725, 0.0026116552762687206, 0.002606827300041914, 0.0027003379072993994, 0.0027257604524493217, 0.0026193351950496435, 0.002607968170195818, 0.0026650226209312677, 0.002722343197092414, 0.0026919383089989424, 0.002610138151794672, 0.002635243348777294, 0.002669497625902295], 'learning_rate': [0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.012500000186264515, 0.012500000186264515]}"
24,2,64,sigmoid,0.1,0.08,64,0.000522905,0.002607264,0.002107641,0.014987376,0.018325291,0.017052874,0.022867108,0.051061372,0.045909054,111489.9387,1243348.573,156515.8332,-0.068660317,-0.000167423,-0.004023585,15,0.1,0.00051445,0.002669901,L2N64AsigmoidLB24LR0.1D0.08B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.1D0.08B64.keras,"{'loss': [0.5119343400001526, 0.0006430725916288793, 0.0005716650048270822, 0.0005353734595701098, 0.0005366629338823259, 0.0005171517259441316, 0.0005160436849109828, 0.000517172331456095, 0.0005273132119327784, 0.0005173456156626344, 0.0005116587853990495, 0.0005156935658305883, 0.0005184073816053569, 0.0005180592415854335, 0.0005144501919858158], 'val_loss': [0.0026261303573846817, 0.002648725872859359, 0.0027371083851903677, 0.0026157957036048174, 0.002607263857498765, 0.00268814479932189, 0.002713845344260335, 0.0026190499775111675, 0.002607587492093444, 0.002665299456566572, 0.00270963367074728, 0.002684944774955511, 0.002609532792121172, 0.002635188167914748, 0.00266990065574646], 'learning_rate': [0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.012500000186264515, 0.012500000186264515]}"
24,2,64,sigmoid,0.1,0.1,64,0.000525579,0.002607613,0.002109008,0.015093696,0.018383483,0.017143341,0.022925504,0.051064792,0.045923934,112706.1696,1256908.83,158223.3101,-0.074125315,-0.000301379,-0.004674562,19,0.1,0.00051137,0.002633342,L2N64AsigmoidLB24LR0.1D0.1B64,51265,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N64AsigmoidLB24LR0.1D0.1B64.keras,"{'loss': [0.5132744312286377, 0.0006453834939748049, 0.0005657200235873461, 0.0005305773229338229, 0.0005343806114979088, 0.0005164988688193262, 0.0005149505450390279, 0.0005172687233425677, 0.0005279485485516489, 0.000516706146299839, 0.0005118805565871298, 0.0005159049760550261, 0.0005196949350647628, 0.0005167736089788377, 0.0005155583494342864, 0.0005134634557180107, 0.0005152130615897477, 0.0005064288852736354, 0.0005113703664392233], 'val_loss': [0.00263883825391531, 0.0026587950997054577, 0.002763204975053668, 0.0026148357428610325, 0.0026097623631358147, 0.00269031198695302, 0.0027154069393873215, 0.0026238039135932922, 0.0026076133362948895, 0.0026668827049434185, 0.002710886998102069, 0.002687814412638545, 0.0026109397877007723, 0.0026337755843997, 0.002660425379872322, 0.0027039998676627874, 0.0027328613214194775, 0.0026300991885364056, 0.0026333415880799294], 'learning_rate': [0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.10000000149011612, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.05000000074505806, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.02500000037252903, 0.012500000186264515, 0.012500000186264515, 0.012500000186264515, 0.012500000186264515, 0.0062500000931322575, 0.0062500000931322575]}"
48,2,16,relu,0.02,0.02,64,0.00049004,0.002641811,0.00211577,0.013186467,0.017467462,0.015709105,0.022136843,0.05139855,0.045997505,83513.09899,935744.6259,117782.5383,-0.000630769,-0.008279001,-0.002715232,22,0.02,0.000490649,0.0026474,L2N16AreluLB48LR0.02D0.02B64,3601,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N16AreluLB48LR0.02D0.02B64.keras,"{'loss': [0.0005276534357108176, 0.0005030010943301022, 0.000506029580719769, 0.0005059574614278972, 0.000505737669300288, 0.0005002155085094273, 0.0005000123637728393, 0.0005002740654163063, 0.000500451831612736, 0.0004959185607731342, 0.0004959192010574043, 0.0004960506339557469, 0.0004961450467817485, 0.0004934343742206693, 0.0004939998616464436, 0.0004941032966598868, 0.0004941776860505342, 0.0004917882033623755, 0.0004916301695629954, 0.0004916904726997018, 0.0004917391925118864, 0.0004906493704766035], 'val_loss': [0.002700487384572625, 0.002692042151466012, 0.0026724364142864943, 0.0026628044433891773, 0.002657276811078191, 0.0026552823837846518, 0.0026602069847285748, 0.002664861036464572, 0.0026685690972954035, 0.002643018029630184, 0.002642085077241063, 0.00264181150123477, 0.0026418999768793583, 0.002679221797734499, 0.0026789086405187845, 0.002678452990949154, 0.0026779824402183294, 0.0026560560800135136, 0.0026567948516458273, 0.0026574055664241314, 0.002657899633049965, 0.00264739990234375], 'learning_rate': [0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0006249999860301614]}"
48,2,16,relu,0.02,0.04,64,0.00049004,0.002641811,0.002115771,0.013186462,0.017467461,0.015709103,0.022136843,0.051398552,0.045997506,83512.98873,935743.3907,117782.3828,-0.000630722,-0.008279074,-0.002715279,22,0.02,0.000490649,0.0026474,L2N16AreluLB48LR0.02D0.04B64,3601,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N16AreluLB48LR0.02D0.04B64.keras,"{'loss': [0.0005281937192194164, 0.0005029048188589513, 0.0005060177645646036, 0.0005059651448391378, 0.0005057463422417641, 0.0005002132966183126, 0.0005000082310289145, 0.0005002709222026169, 0.0005004495033062994, 0.0004959167563356459, 0.0004959183861501515, 0.0004960502265021205, 0.0004961449885740876, 0.0004934340831823647, 0.0004939997452311218, 0.0004941031220369041, 0.0004941776278428733, 0.0004917882033623755, 0.0004916300531476736, 0.0004916904144920409, 0.0004917391343042254, 0.0004906493122689426], 'val_loss': [0.002700363751500845, 0.0026927650906145573, 0.0026729244273155928, 0.0026631131768226624, 0.0026574917137622833, 0.0026552239432930946, 0.002660137601196766, 0.00266479910351336, 0.0026685213670134544, 0.002643023384734988, 0.0026420860085636377, 0.0026418117340654135, 0.0026418985798954964, 0.002679221797734499, 0.0026789093390107155, 0.002678453456610441, 0.0026779836043715477, 0.00265605584718287, 0.0026567946188151836, 0.0026574048679322004, 0.0026578994002193213, 0.00264739990234375], 'learning_rate': [0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0006249999860301614]}"
48,2,16,relu,0.02,0.06,64,0.00049004,0.002641811,0.002115771,0.013186461,0.01746746,0.015709102,0.022136842,0.051398552,0.045997506,83512.95865,935743.0538,117782.3404,-0.000630709,-0.008279094,-0.002715291,22,0.02,0.000490649,0.0026474,L2N16AreluLB48LR0.02D0.06B64,3601,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N16AreluLB48LR0.02D0.06B64.keras,"{'loss': [0.0005282580968923867, 0.0005028752493672073, 0.0005060137482360005, 0.0005059675895608962, 0.0005057487287558615, 0.0005002127727493644, 0.0005000066012144089, 0.0005002699908800423, 0.0005004490376450121, 0.0004959162906743586, 0.0004959182115271688, 0.0004960501682944596, 0.0004961448721587658, 0.0004934339667670429, 0.0004939996870234609, 0.0004941028892062604, 0.0004941776860505342, 0.0004917882615700364, 0.0004916300531476736, 0.0004916904726997018, 0.0004917391343042254, 0.0004906493122689426], 'val_loss': [0.00270033348351717, 0.002692985348403454, 0.002673074137419462, 0.002663208404555917, 0.0026575583033263683, 0.0026552053168416023, 0.0026601164136081934, 0.0026647804770618677, 0.002668506233021617, 0.00264302478171885, 0.0026420874055474997, 0.0026418117340654135, 0.00264189881272614, 0.002679221797734499, 0.0026789100375026464, 0.0026784539222717285, 0.002677984070032835, 0.0026560556143522263, 0.0026567946188151836, 0.0026574048679322004, 0.0026578994002193213, 0.0026473996695131063], 'learning_rate': [0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0006249999860301614]}"
48,2,16,relu,0.02,0.08,64,0.00049004,0.002641811,0.00211577,0.013186465,0.017467462,0.015709104,0.022136843,0.05139855,0.045997505,83513.0589,935744.1768,117782.4818,-0.000630752,-0.008279027,-0.002715249,22,0.02,0.000490649,0.0026474,L2N16AreluLB48LR0.02D0.08B64,3601,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N16AreluLB48LR0.02D0.08B64.keras,"{'loss': [0.0005279676406644285, 0.0005029618041589856, 0.0005060248076915741, 0.000505960313603282, 0.0005057412781752646, 0.0005002148100174963, 0.0005000106175430119, 0.0005002728430554271, 0.0005004509584978223, 0.0004959177458658814, 0.000495918735396117, 0.0004960504593327641, 0.0004961450467817485, 0.0004934341995976865, 0.0004939998034387827, 0.0004941032384522259, 0.0004941776860505342, 0.0004917882033623755, 0.0004916300531476736, 0.0004916905309073627, 0.0004917391925118864, 0.0004906493122689426], 'val_loss': [0.0027004319708794355, 0.002692337380722165, 0.0026726345531642437, 0.0026629294734448195, 0.0026573638897389174, 0.0026552584022283554, 0.0026601790450513363, 0.0026648356579244137, 0.0026685495395213366, 0.0026430210564285517, 0.002642085077241063, 0.00264181150123477, 0.0026418992783874273, 0.002679221797734499, 0.002678908873349428, 0.002678453456610441, 0.002677982673048973, 0.0026560556143522263, 0.0026567948516458273, 0.0026574055664241314, 0.002657899633049965, 0.00264739990234375], 'learning_rate': [0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0024999999441206455, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0012499999720603228, 0.0006249999860301614]}"
48,2,16,relu,0.02,0.1,64,0.000422824,0.002544897,0.002045378,0.011227214,0.015125683,0.013250155,0.020562673,0.050446975,0.04522586,55880.60537,628031.3397,78791.08709,0.136620705,0.028709272,0.030645279,16,0.02,0.000432595,0.002588562,L2N16AreluLB48LR0.02D0.1B64,3601,/gdrive/MyDrive/Colab Notebooks/LSTM_MFT/export_64/saved_models/model_L2N16AreluLB48LR0.02D0.1B64.keras,"{'loss': [0.0005323980585671961, 0.0005021226825192571, 0.00047593258204869926, 0.0004453120636753738, 0.00044626841554418206, 0.00044536744826473296, 0.0004453750152606517, 0.0004415776638779789, 0.00044032730511389673, 0.0004384184430819005, 0.0004404253850225359, 0.0004374008276499808, 0.00043779407860711217, 0.0004351945244707167, 0.0004355772980488837, 0.0004325946210883558], 'val_loss': [0.002700995886698365, 0.0026984484866261482, 0.0025534403976053, 0.002556326799094677, 0.0025542154908180237, 0.002544897375628352, 0.0025565186515450478, 0.002621083054691553, 0.002611706731840968, 0.0026140750851482153, 0.0026185624301433563, 0.0025746228639036417, 0.0025708572939038277, 0.002568853320553899, 0.00257705757394433, 0.002588561736047268], 'learning_rate': [0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.004999999888241291, 0.0024999999441206455]}"
